Data,Impressions,Link Clicks
21/11/2022,0,
21/11/2022,0,
21/11/2022,0,
21/11/2022,0,
21/11/2022,69944,28
21/11/2022,4147,88
21/11/2022,10138,94
21/11/2022,3459,22
22/11/2022,68930,33
22/11/2022,32517,878
22/11/2022,3,1
22/11/2022,21913,261
22/11/2022,20422,211
22/11/2022,0,
22/11/2022,0,
22/11/2022,11,1
22/11/2022,5,
22/11/2022,68147,31
22/11/2022,8528,170
22/11/2022,13331,101
22/11/2022,1599,10
23/11/2022,36902,12
23/11/2022,33424,22
23/11/2022,7813,375
23/11/2022,4925,249
23/11/2022,12938,228
23/11/2022,6293,202
23/11/2022,8619,142
23/11/2022,3637,99
23/11/2022,1898,68
23/11/2022,3296,114
23/11/2022,18307,1040
23/11/2022,5213,4
23/11/2022,38402,17
23/11/2022,1035,41
23/11/2022,3944,54
23/11/2022,793,20
23/11/2022,2441,
24/11/2022,73860,28
24/11/2022,14228,5
24/11/2022,7259,274
24/11/2022,9237,329
24/11/2022,7556,116
24/11/2022,9691,171
24/11/2022,5935,111
24/11/2022,3548,70
24/11/2022,1664,34
24/11/2022,1674,26
24/11/2022,16208,738
24/11/2022,12594,5
24/11/2022,44609,15
24/11/2022,463,14
24/11/2022,1881,29
24/11/2022,2343,19
24/11/2022,4379,2
24/11/2022,423,10
24/11/2022,804,9
24/11/2022,753,11
25/11/2022,52540,20
25/11/2022,21019,13
25/11/2022,7063,284
25/11/2022,5876,233
25/11/2022,6130,68
25/11/2022,6862,79
25/11/2022,3413,65
25/11/2022,3534,37
25/11/2022,2860,23
25/11/2022,4132,47
25/11/2022,16880,818
25/11/2022,6848,3
25/11/2022,33752,13
25/11/2022,354,17
25/11/2022,2743,37
25/11/2022,2761,32
25/11/2022,5416,2
25/11/2022,264,5
25/11/2022,937,8
25/11/2022,599,5
26/11/2022,65299,21
26/11/2022,27309,20
26/11/2022,8568,275
26/11/2022,7286,219
26/11/2022,9730,52
26/11/2022,15092,135
26/11/2022,2556,19
26/11/2022,7422,77
26/11/2022,3928,29
26/11/2022,5725,49
26/11/2022,20251,804
26/11/2022,9029,9
26/11/2022,38884,15
26/11/2022,661,20
26/11/2022,4253,55
26/11/2022,2889,46
26/11/2022,6827,4
26/11/2022,209,7
26/11/2022,899,6
26/11/2022,553,5
27/11/2022,97938,62
27/11/2022,25434,17
27/11/2022,9498,284
27/11/2022,8444,241
27/11/2022,5972,83
27/11/2022,17450,186
27/11/2022,2262,25
27/11/2022,10155,105
27/11/2022,3338,39
27/11/2022,6334,80
27/11/2022,26906,897
27/11/2022,6492,
27/11/2022,43036,23
27/11/2022,1376,48
27/11/2022,11293,115
27/11/2022,5539,63
27/11/2022,8985,5
27/11/2022,378,10
27/11/2022,1682,9
27/11/2022,882,8
28/11/2022,12386,3
28/11/2022,3558,3
28/11/2022,6625,132
28/11/2022,48206,836
28/11/2022,2202,18
28/11/2022,48331,264
28/11/2022,142,
28/11/2022,23302,206
28/11/2022,266,3
28/11/2022,511,6
28/11/2022,2689,111
28/11/2022,1344,
28/11/2022,5951,6
28/11/2022,1675,43
28/11/2022,4477,40
28/11/2022,386,5
28/11/2022,28644,14
28/11/2022,379,8
28/11/2022,535,2
28/11/2022,3162,21
28/11/2022,49389,1330
28/11/2022,129135,34
28/11/2022,5187,92
29/11/2022,0,
29/11/2022,0,
29/11/2022,44991,769
29/11/2022,0,
29/11/2022,26163,165
29/11/2022,0,
29/11/2022,15612,132
29/11/2022,0,
29/11/2022,0,
29/11/2022,0,
29/11/2022,0,
29/11/2022,0,
29/11/2022,0,
29/11/2022,0,
29/11/2022,79509,2236
29/11/2022,117524,31
29/11/2022,9953,228
30/11/2022,4667,93
30/11/2022,1466,3
30/11/2022,916,7
30/11/2022,6049,146
30/11/2022,8464,1
30/11/2022,868,17
21/11/2022,0,0
22/11/2022,0,0
23/11/2022,0,0
24/11/2022,0,0
25/11/2022,325394,928
26/11/2022,269951,758
27/11/2022,690009,1670
28/11/2022,785693,2195
29/11/2022,1428884,3162
30/11/2022,1611224,3159
20/12/2022,35169,527
21/12/2022,14355,358
22/12/2022,3975,738
23/12/2022,1237,325
24/12/2022,2312,276
25/12/2022,1044,252
26/12/2022,2619,503
27/12/2022,5586,840
28/12/2022,5123,771
29/12/2022,3603,595
31/12/2022,5380,382
30/12/2022,140,0
31/12/2022,178,4
01/12/2022,70695,962
02/12/2022,60745,784
03/12/2022,87123,1130
04/12/2022,81712,1092
05/12/2022,74609,1097
06/12/2022,80582,1015
07/12/2022,3659,70
08/12/2022,19265,673
09/12/2022,11673,712
10/12/2022,13427,920
11/12/2022,18505,907
12/12/2022,59896,1474
13/12/2022,58453,1495
14/12/2022,64583,1882
15/12/2022,51153,1175
16/12/2022,51049,1457
17/12/2022,55021,1267
18/12/2022,57850,1477
19/12/2022,52506,1492
20/12/2022,38459,1275
21/12/2022,30122,984
22/12/2022,6559,484
23/12/2022,6019,892
24/12/2022,6624,479
25/12/2022,6600,676
26/12/2022,10411,740
27/12/2022,14543,786
29/12/2022,9689,1161
30/12/2022,12896,817
31/12/2022,5132,198
01/12/2022,33883,1668
02/12/2022,22288,1458
03/12/2022,23839,939
04/12/2022,34105,787
05/12/2022,10565,375
06/12/2022,9320,1285
07/12/2022,1179,232
08/12/2022,5000,961
09/12/2022,421,75
20/12/2022,1843,22
21/12/2022,10009,251
22/12/2022,937,290
23/12/2022,875,306
24/12/2022,342,84
30/12/2022,1432,225
31/12/2022,1691,242
01/12/2022,61467,1202
02/12/2022,48606,706
03/12/2022,30173,1004
04/12/2022,41787,1356
05/12/2022,15283,1124
06/12/2022,10222,486
07/12/2022,6244,1369
08/12/2022,6412,813
09/12/2022,1290,223
20/12/2022,831,9
21/12/2022,3546,169
22/12/2022,789,231
23/12/2022,104,30
24/12/2022,634,173
29/12/2022,2,0
30/12/2022,1366,257
31/12/2022,1501,219
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
01/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,0,
02/12/2022,10995,2
02/12/2022,12030,6
02/12/2022,3541,93
02/12/2022,1161,13
02/12/2022,4763,25
02/12/2022,1747,12
02/12/2022,900,2
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,0,
03/12/2022,19499,1
03/12/2022,43208,14
03/12/2022,10642,196
03/12/2022,2492,38
03/12/2022,6240,29
03/12/2022,3835,23
03/12/2022,2874,13
03/12/2022,2647,15
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,0,
04/12/2022,13847,153
04/12/2022,2682,34
04/12/2022,7275,19
04/12/2022,5612,39
04/12/2022,2890,17
04/12/2022,3895,17
05/12/2022,0,
05/12/2022,0,
05/12/2022,0,
05/12/2022,0,
05/12/2022,0,
05/12/2022,0,
05/12/2022,59448,28
05/12/2022,3101,124
05/12/2022,0,
05/12/2022,40,
05/12/2022,13022,122
05/12/2022,7274,69
05/12/2022,11,
05/12/2022,21717,10
05/12/2022,6441,239
06/12/2022,0,
06/12/2022,0,
06/12/2022,0,
06/12/2022,0,
06/12/2022,0,
06/12/2022,60066,19
06/12/2022,3872,181
06/12/2022,0,
06/12/2022,7894,74
06/12/2022,4546,36
06/12/2022,0,
06/12/2022,19099,3
06/12/2022,7981,360
07/12/2022,0,
07/12/2022,0,
07/12/2022,0,
07/12/2022,0,
07/12/2022,3784,1
07/12/2022,50462,34
07/12/2022,4792,188
07/12/2022,544,22
07/12/2022,284,3
07/12/2022,4351,32
07/12/2022,2940,17
07/12/2022,348,3
07/12/2022,25647,14
07/12/2022,6127,179
07/12/2022,1589,56
07/12/2022,192,2
07/12/2022,3236,1
07/12/2022,912,41
07/12/2022,213,6
07/12/2022,235,2
08/12/2022,0,
08/12/2022,12624,7
08/12/2022,27638,12
08/12/2022,5128,188
08/12/2022,658,20
08/12/2022,291,1
08/12/2022,1205,6
08/12/2022,2404,17
08/12/2022,770,5
08/12/2022,21718,15
08/12/2022,5114,170
08/12/2022,4797,118
08/12/2022,361,6
08/12/2022,9503,6
08/12/2022,1175,51
08/12/2022,345,2
08/12/2022,806,14
09/12/2022,12475,2
09/12/2022,26824,15
09/12/2022,4460,141
09/12/2022,349,7
09/12/2022,398,1
09/12/2022,1766,10
09/12/2022,2783,15
09/12/2022,902,5
09/12/2022,27463,7
09/12/2022,5746,162
09/12/2022,6603,120
09/12/2022,841,7
09/12/2022,6230,
09/12/2022,2083,61
09/12/2022,635,13
09/12/2022,1107,10
10/12/2022,6854,3
10/12/2022,38264,25
10/12/2022,4155,137
10/12/2022,275,8
10/12/2022,179,
10/12/2022,1185,7
10/12/2022,2158,17
10/12/2022,589,3
10/12/2022,21939,3
10/12/2022,7177,187
10/12/2022,7209,137
10/12/2022,1250,21
10/12/2022,7266,3
10/12/2022,1875,49
10/12/2022,721,8
10/12/2022,981,12
11/12/2022,6832,3
11/12/2022,35762,28
11/12/2022,3856,142
11/12/2022,312,6
11/12/2022,85,1
11/12/2022,742,8
11/12/2022,1786,13
11/12/2022,387,1
11/12/2022,21153,6
11/12/2022,8085,201
11/12/2022,7433,147
11/12/2022,1318,26
11/12/2022,10432,3
11/12/2022,1547,45
11/12/2022,1139,8
11/12/2022,1217,16
12/12/2022,4228,2
12/12/2022,43433,42
12/12/2022,3589,109
12/12/2022,318,3
12/12/2022,73,
12/12/2022,242,
12/12/2022,2097,13
12/12/2022,307,4
12/12/2022,14759,4
12/12/2022,7549,171
12/12/2022,5299,89
12/12/2022,1092,21
12/12/2022,5646,2
12/12/2022,1586,50
12/12/2022,800,9
12/12/2022,843,10
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,3248,13
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
13/12/2022,0,
14/12/2022,22341,6
14/12/2022,9708,2
14/12/2022,696,33
14/12/2022,2115,82
14/12/2022,2776,16
14/12/2022,355,5
14/12/2022,121,2
14/12/2022,1534,3
14/12/2022,11608,1
14/12/2022,230,6
14/12/2022,137,3
14/12/2022,61,1
14/12/2022,5946,
14/12/2022,1492,47
14/12/2022,241,2
14/12/2022,110,1
14/12/2022,15014,8
14/12/2022,7404,286
14/12/2022,3736,61
14/12/2022,1447,26
15/12/2022,3386,2
15/12/2022,26224,12
15/12/2022,5173,194
15/12/2022,563,30
15/12/2022,1868,13
15/12/2022,1311,16
15/12/2022,952,17
15/12/2022,580,3
15/12/2022,12584,5
15/12/2022,946,25
15/12/2022,1495,10
15/12/2022,316,1
15/12/2022,3692,1
15/12/2022,2940,103
15/12/2022,841,9
15/12/2022,307,3
15/12/2022,9367,4
15/12/2022,2380,54
15/12/2022,880,6
15/12/2022,355,7
15/12/2022,5107,
15/12/2022,557,21
16/12/2022,1849,1
16/12/2022,21679,10
16/12/2022,5929,154
16/12/2022,1033,36
16/12/2022,1438,5
16/12/2022,1842,22
16/12/2022,1688,20
16/12/2022,403,3
16/12/2022,10306,5
16/12/2022,520,15
16/12/2022,1466,15
16/12/2022,297,4
16/12/2022,2930,1
16/12/2022,2368,76
16/12/2022,1027,6
16/12/2022,302,1
16/12/2022,8258,4
16/12/2022,1905,54
16/12/2022,1365,19
16/12/2022,402,5
16/12/2022,12219,6
16/12/2022,1445,37
17/12/2022,2224,
17/12/2022,18109,4
17/12/2022,5429,156
17/12/2022,1139,36
17/12/2022,1274,3
17/12/2022,939,4
17/12/2022,2807,14
17/12/2022,159,
17/12/2022,12664,4
17/12/2022,351,7
17/12/2022,1068,6
17/12/2022,69,2
17/12/2022,2562,
17/12/2022,2717,89
17/12/2022,1271,14
17/12/2022,144,1
17/12/2022,12244,8
17/12/2022,1891,49
17/12/2022,1562,23
17/12/2022,191,
17/12/2022,10278,4
17/12/2022,2101,44
18/12/2022,2359,
18/12/2022,8294,4
18/12/2022,5471,149
18/12/2022,2119,49
18/12/2022,1129,14
18/12/2022,668,7
18/12/2022,3241,22
18/12/2022,99,1
18/12/2022,14130,5
18/12/2022,219,7
18/12/2022,845,10
18/12/2022,16,
18/12/2022,3029,2
18/12/2022,2930,72
18/12/2022,2417,18
18/12/2022,359,3
18/12/2022,29434,11
18/12/2022,1850,46
18/12/2022,1121,15
18/12/2022,187,1
18/12/2022,7743,3
18/12/2022,1975,43
19/12/2022,2206,1
19/12/2022,6898,3
19/12/2022,5134,138
19/12/2022,3216,91
19/12/2022,1178,9
19/12/2022,198,1
19/12/2022,2360,28
19/12/2022,281,3
19/12/2022,15136,7
19/12/2022,91,1
19/12/2022,1152,7
19/12/2022,64,2
19/12/2022,5246,1
19/12/2022,2100,62
19/12/2022,1303,4
19/12/2022,338,2
19/12/2022,24554,6
19/12/2022,2211,75
19/12/2022,1344,19
19/12/2022,649,6
19/12/2022,0,
20/12/2022,2537,
20/12/2022,6322,3
20/12/2022,4150,120
20/12/2022,2584,73
20/12/2022,1366,18
20/12/2022,228,4
20/12/2022,2240,11
20/12/2022,262,
20/12/2022,12592,6
20/12/2022,40,
20/12/2022,1674,18
20/12/2022,60,
20/12/2022,8493,2
20/12/2022,1481,45
20/12/2022,1253,5
20/12/2022,322,1
20/12/2022,18287,4
20/12/2022,4129,135
20/12/2022,1760,15
20/12/2022,757,6
20/12/2022,0,
21/12/2022,4550,1
21/12/2022,2932,1
21/12/2022,3155,101
21/12/2022,1235,34
21/12/2022,724,4
21/12/2022,109,4
21/12/2022,1551,7
21/12/2022,1169,4
21/12/2022,5462,2
21/12/2022,11,
21/12/2022,1178,9
21/12/2022,47,
21/12/2022,14991,4
21/12/2022,1985,70
21/12/2022,566,2
21/12/2022,117,
21/12/2022,21586,8
21/12/2022,6210,169
21/12/2022,1134,13
21/12/2022,1068,9
21/12/2022,13765,9
21/12/2022,1887,76
21/12/2022,1456,19
22/12/2022,2899,3
22/12/2022,24344,10
22/12/2022,3222,126
22/12/2022,1109,44
22/12/2022,453,2
22/12/2022,68,1
22/12/2022,1693,9
22/12/2022,763,1
22/12/2022,1045,
22/12/2022,5,
22/12/2022,2051,10
22/12/2022,52,
22/12/2022,22573,9
22/12/2022,1745,60
22/12/2022,320,3
22/12/2022,61,
22/12/2022,3929,
22/12/2022,5154,133
22/12/2022,1053,15
22/12/2022,652,6
22/12/2022,11467,3
22/12/2022,2357,92
22/12/2022,1889,20
22/12/2022,679,6
23/12/2022,4668,
23/12/2022,18787,7
23/12/2022,4220,113
23/12/2022,1243,34
23/12/2022,245,3
23/12/2022,60,1
23/12/2022,1880,8
23/12/2022,690,3
23/12/2022,1719,
23/12/2022,1646,8
23/12/2022,19,
23/12/2022,23379,3
23/12/2022,1435,31
23/12/2022,199,
23/12/2022,18,1
23/12/2022,1566,
23/12/2022,4913,89
23/12/2022,1068,9
23/12/2022,325,4
23/12/2022,15037,11
23/12/2022,2717,56
23/12/2022,2970,23
23/12/2022,866,2
24/12/2022,5755,1
24/12/2022,12765,5
24/12/2022,4007,109
24/12/2022,894,16
24/12/2022,29,
24/12/2022,51,1
24/12/2022,1668,8
24/12/2022,529,3
24/12/2022,1413,
24/12/2022,832,4
24/12/2022,9,
24/12/2022,21253,7
24/12/2022,990,25
24/12/2022,40,
24/12/2022,21,
24/12/2022,664,
24/12/2022,3050,49
24/12/2022,790,7
24/12/2022,908,8
24/12/2022,19004,5
24/12/2022,2310,40
24/12/2022,3597,29
24/12/2022,869,4
25/12/2022,9276,4
25/12/2022,10309,5
25/12/2022,6549,126
25/12/2022,1492,32
25/12/2022,30,3
25/12/2022,58,1
25/12/2022,1461,13
25/12/2022,453,3
25/12/2022,2064,
25/12/2022,11,1
25/12/2022,790,8
25/12/2022,16,
25/12/2022,44324,14
25/12/2022,2023,60
25/12/2022,25,2
25/12/2022,34,1
25/12/2022,660,
25/12/2022,3972,67
25/12/2022,1094,14
25/12/2022,2446,28
25/12/2022,18334,3
25/12/2022,2962,53
25/12/2022,3014,15
25/12/2022,646,3
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,0,
26/12/2022,4280,71
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,0,
27/12/2022,1097,14
27/12/2022,5771,146
27/12/2022,1240,16
27/12/2022,4814,77
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,0,
28/12/2022,2345,14
28/12/2022,3827,94
28/12/2022,1243,18
28/12/2022,3149,37
29/12/2022,0,
29/12/2022,0,
29/12/2022,0,
29/12/2022,0,
29/12/2022,0,
29/12/2022,0,
29/12/2022,0,
29/12/2022,3839,39
30/12/2022,0,
30/12/2022,0,
30/12/2022,0,
30/12/2022,0,
30/12/2022,0,
30/12/2022,0,
30/12/2022,0,
30/12/2022,1107,10
30/12/2022,2280,42
30/12/2022,1152,9
30/12/2022,5407,75
31/12/2022,0,
31/12/2022,0,
31/12/2022,0,
31/12/2022,0,
31/12/2022,668,5
31/12/2022,2025,32
31/12/2022,975,9
31/12/2022,3436,42
19/12/2022,178,0
20/12/2022,131,0
21/12/2022,189,0
22/12/2022,161,0
23/12/2022,199,0
24/12/2022,10,0
25/12/2022,14,0
27/12/2022,247,0
28/12/2022,1345,0
29/12/2022,6988,6
30/12/2022,10419,13
31/12/2022,578,1
14/12/2022,71341,94
15/12/2022,60879,45
16/12/2022,61174,82
17/12/2022,7852,9
18/12/2022,5836,10
15/12/2022,50,0
16/12/2022,88,1
17/12/2022,6,0
18/12/2022,15,0
19/12/2022,9645,12
20/12/2022,15714,9
21/12/2022,12235,6
22/12/2022,9621,13
23/12/2022,9719,8
24/12/2022,10412,13
25/12/2022,10339,5
15/12/2022,4558,8
16/12/2022,7384,4
17/12/2022,575,3
18/12/2022,257,0
27/12/2022,5047,4
28/12/2022,1236,3
29/12/2022,9576,10
30/12/2022,15820,13
31/12/2022,712,1
21/12/2022,421,0
22/12/2022,384,0
23/12/2022,1131,2
24/12/2022,1159,4
25/12/2022,1012,5
14/12/2022,4241,4
15/12/2022,669,0
16/12/2022,4,0
17/12/2022,6,0
18/12/2022,16,0
19/12/2022,11564,12
20/12/2022,19957,10
21/12/2022,5094,1
22/12/2022,5911,8
23/12/2022,4049,1
24/12/2022,4221,1
25/12/2022,4189,6
15/12/2022,41,0
16/12/2022,2736,1
17/12/2022,145,0
18/12/2022,56,0
26/12/2022,202769,281
27/12/2022,153713,161
28/12/2022,59517,70
29/12/2022,49098,52
30/12/2022,38994,48
31/12/2022,31479,31
27/12/2022,8179,6
28/12/2022,59315,77
29/12/2022,44809,45
30/12/2022,38016,47
31/12/2022,31471,37
14/12/2022,9025,6
15/12/2022,59,0
16/12/2022,84,1
17/12/2022,83,0
18/12/2022,82,0
19/12/2022,19814,15
20/12/2022,32449,22
21/12/2022,6533,9
22/12/2022,5960,4
23/12/2022,4771,5
24/12/2022,4972,7
25/12/2022,5359,0
15/12/2022,235,1
16/12/2022,43,0
17/12/2022,13,0
18/12/2022,20,0
19/12/2022,8777,7
20/12/2022,16095,16
21/12/2022,9852,11
22/12/2022,10572,12
23/12/2022,8841,9
24/12/2022,9194,8
25/12/2022,9791,7
15/12/2022,10,0
16/12/2022,45,0
17/12/2022,5,0
18/12/2022,3,0
17/12/2022,52213,87
18/12/2022,57067,103
19/12/2022,26635,25
14/12/2022,2310,3
15/12/2022,1656,3
16/12/2022,443,2
17/12/2022,14,0
18/12/2022,3,0
27/12/2022,11190,12
28/12/2022,59063,48
29/12/2022,54191,55
30/12/2022,49356,63
31/12/2022,32012,57
21/12/2022,6012,8
22/12/2022,6621,10
23/12/2022,5549,4
25/12/2022,24055,28
16/12/2022,2,0
19/12/2022,715,1
20/12/2022,1930,0
21/12/2022,1633,1
22/12/2022,1213,0
23/12/2022,1305,1
24/12/2022,200,0
25/12/2022,14,0
15/12/2022,1668,3
16/12/2022,4877,3
17/12/2022,147,0
18/12/2022,7,0
27/12/2022,797,1
28/12/2022,146,0
29/12/2022,5311,6
30/12/2022,3874,3
31/12/2022,78,0
21/12/2022,12859,11
22/12/2022,10786,9
23/12/2022,11827,10
24/12/2022,11385,12
25/12/2022,11374,16
16/12/2022,124,0
17/12/2022,69,0
18/12/2022,66,0
01/01/2023,194,19
02/01/2023,2918,275
03/01/2023,1554,563
04/01/2023,1597,346
05/01/2023,7831,414
06/01/2023,85858,1513
07/01/2023,96022,1348
08/01/2023,83411,1304
09/01/2023,105337,1798
10/01/2023,50207,1176
11/01/2023,48096,1465
12/01/2023,24494,726
13/01/2023,40447,747
03/01/2023,30,0
04/01/2023,3513,551
05/01/2023,2505,446
06/01/2023,85486,898
07/01/2023,54786,759
08/01/2023,48840,656
09/01/2023,46760,678
10/01/2023,49599,807
11/01/2023,40345,809
12/01/2023,30851,505
13/01/2023,28504,491
03/01/2023,1284,10
04/01/2023,7114,274
05/01/2023,18515,787
06/01/2023,25956,438
07/01/2023,46664,449
08/01/2023,42578,617
09/01/2023,56085,788
10/01/2023,40409,564
11/01/2023,44224,782
12/01/2023,28473,602
13/01/2023,21972,384
04/01/2023,2607,490
05/01/2023,2913,1023
06/01/2023,3674,441
07/01/2023,12527,1066
08/01/2023,7308,988
09/01/2023,5614,826
10/01/2023,3915,986
11/01/2023,1448,476
12/01/2023,2624,763
13/01/2023,3066,223
05/01/2023,213,3
06/01/2023,11537,1489
07/01/2023,14928,649
08/01/2023,5493,310
09/01/2023,5445,690
10/01/2023,1757,343
11/01/2023,1071,343
12/01/2023,294,68
13/01/2023,3446,232
03/01/2023,52483,10
03/01/2023,7986,307
04/01/2023,58560,20
04/01/2023,8752,264
05/01/2023,97305,22
05/01/2023,1718,60
05/01/2023,919,14
05/01/2023,8114,320
05/01/2023,7720,264
05/01/2023,1689,23
05/01/2023,13711,188
05/01/2023,5679,92
05/01/2023,4482,65
05/01/2023,11613,112
05/01/2023,1984,14
05/01/2023,67991,19
05/01/2023,36306,10
05/01/2023,11163,3
05/01/2023,1087,12
05/01/2023,9904,182
05/01/2023,7748,324
05/01/2023,23492,9
05/01/2023,17655,598
05/01/2023,6078,122
05/01/2023,825,11
06/01/2023,199586,48
06/01/2023,746,25
06/01/2023,588,9
06/01/2023,8058,259
06/01/2023,13877,475
06/01/2023,3128,24
06/01/2023,8449,122
06/01/2023,7143,85
06/01/2023,7714,61
06/01/2023,9422,94
06/01/2023,4256,29
06/01/2023,115295,30
06/01/2023,34048,10
06/01/2023,18537,6
06/01/2023,337,8
06/01/2023,9116,166
06/01/2023,12407,465
06/01/2023,18066,6
06/01/2023,28369,798
06/01/2023,13801,257
06/01/2023,824,14
07/01/2023,264415,73
07/01/2023,1169,38
07/01/2023,209,2
07/01/2023,11088,293
07/01/2023,19125,470
07/01/2023,4933,30
07/01/2023,12066,116
07/01/2023,10724,77
07/01/2023,6255,36
07/01/2023,10717,88
07/01/2023,10173,44
07/01/2023,97251,32
07/01/2023,43494,14
07/01/2023,18357,12
07/01/2023,194,2
07/01/2023,9655,143
07/01/2023,9821,302
07/01/2023,8031,
07/01/2023,26214,585
07/01/2023,10039,144
07/01/2023,409,13
08/01/2023,339248,100
08/01/2023,2196,74
08/01/2023,218,3
08/01/2023,10643,223
08/01/2023,21805,468
08/01/2023,3249,24
08/01/2023,17141,156
08/01/2023,14465,128
08/01/2023,10271,78
08/01/2023,9538,59
08/01/2023,13673,62
08/01/2023,96962,37
08/01/2023,67459,23
08/01/2023,20299,9
08/01/2023,106,2
08/01/2023,18010,266
08/01/2023,12026,308
08/01/2023,6387,1
08/01/2023,36834,693
08/01/2023,10564,161
08/01/2023,240,4
09/01/2023,262400,68
09/01/2023,2548,69
09/01/2023,377,7
09/01/2023,8908,202
09/01/2023,22433,499
09/01/2023,1540,18
09/01/2023,12726,118
09/01/2023,11315,106
09/01/2023,13828,99
09/01/2023,6159,57
09/01/2023,9075,56
09/01/2023,87430,31
09/01/2023,51538,21
09/01/2023,14845,4
09/01/2023,95,
09/01/2023,16117,185
09/01/2023,11152,309
09/01/2023,4163,3
09/01/2023,33515,675
09/01/2023,9130,110
09/01/2023,284,2
09/01/2023,18310,4
09/01/2023,20407,9
09/01/2023,3450,22
09/01/2023,1205,3
09/01/2023,1699,4
10/01/2023,123953,31
10/01/2023,2586,69
10/01/2023,842,15
10/01/2023,6928,119
10/01/2023,15744,291
10/01/2023,1550,31
10/01/2023,9753,88
10/01/2023,8685,78
10/01/2023,8134,53
10/01/2023,4552,33
10/01/2023,8555,47
10/01/2023,59638,25
10/01/2023,26928,13
10/01/2023,18297,5
10/01/2023,60,1
10/01/2023,8577,102
10/01/2023,8075,160
10/01/2023,5645,1
10/01/2023,19945,359
10/01/2023,5373,82
10/01/2023,148,7
10/01/2023,26011,8
10/01/2023,28111,11
10/01/2023,7270,87
10/01/2023,11064,89
10/01/2023,500,7
11/01/2023,97224,31
11/01/2023,771,17
11/01/2023,1364,34
11/01/2023,2342,37
11/01/2023,7376,167
11/01/2023,6734,141
11/01/2023,3481,45
11/01/2023,3667,58
11/01/2023,2749,22
11/01/2023,2807,18
11/01/2023,6643,90
11/01/2023,45518,19
11/01/2023,16703,8
11/01/2023,12186,6
11/01/2023,15,
11/01/2023,4300,72
11/01/2023,2368,55
11/01/2023,8238,1
11/01/2023,14589,417
11/01/2023,2515,45
11/01/2023,80,2
11/01/2023,14579,3
11/01/2023,24913,4
11/01/2023,17409,395
11/01/2023,8136,107
11/01/2023,200,2
12/01/2023,78156,17
12/01/2023,184,1
12/01/2023,2716,94
12/01/2023,1003,33
12/01/2023,4177,119
12/01/2023,6018,112
12/01/2023,1715,25
12/01/2023,2777,36
12/01/2023,3674,22
12/01/2023,2911,28
12/01/2023,5432,67
12/01/2023,30806,14
12/01/2023,6890,
12/01/2023,10116,3
12/01/2023,42,
12/01/2023,3481,51
12/01/2023,1386,58
12/01/2023,11313,3
12/01/2023,13001,383
12/01/2023,2763,36
12/01/2023,45,
12/01/2023,12992,7
12/01/2023,25845,13
12/01/2023,9416,165
12/01/2023,3642,40
12/01/2023,239,1
05/01/2023,26,0
06/01/2023,13,0
07/01/2023,65,0
10/01/2023,2,0
05/01/2023,287,0
06/01/2023,71755,94
07/01/2023,238101,327
08/01/2023,110112,139
09/01/2023,73584,87
10/01/2023,106431,122
11/01/2023,24618,17
05/01/2023,333,1
06/01/2023,77,0
07/01/2023,46,0
08/01/2023,185,1
09/01/2023,292,0
10/01/2023,150,0
11/01/2023,101,0
10/01/2023,1,0
11/01/2023,21996,26
05/01/2023,3088,4
06/01/2023,631241,809
07/01/2023,58286,68
08/01/2023,39465,73
09/01/2023,44374,58
10/01/2023,10190,12
11/01/2023,5598,6
04/01/2023,228972,394
